event_ts_min,ts_min_bignt,room,timestamp,co2,light,temp,humidity,pir
2013-08-24 08:28:00,1377332880,644,1377332905.0,426.5,3.8333333333333335,22.12,54.79333333333333,0.0
2013-08-24 08:28:00,1377332880,666,1377332912.0,395.5,3.8333333333333335,22.185000000000002,55.20000000000001,0.0
2013-08-24 08:29:00,1377332940,644,1377332965.0,421.3333333333333,5.0,22.116666666666664,54.805,0.0
2013-08-24 08:29:00,1377332940,666,1377332972.0,400.3333333333333,2.6666666666666665,22.185000000000002,55.20000000000001,0.0
2013-08-24 08:30:00,1377333000,644,1377333025.0,431.6666666666667,4.166666666666667,22.115,54.815,0.0
2013-08-24 08:30:00,1377333000,666,1377333032.0,398.3333333333333,2.6666666666666665,22.186666666666667,55.215,0.0
2013-08-24 08:31:00,1377333060,644,1377333085.0,420.1666666666667,4.0,22.115,54.830000000000005,0.0
2013-08-24 08:31:00,1377333060,666,1377333092.0,391.5,2.8333333333333335,22.18166666666667,55.23,0.0
2013-08-24 08:32:00,1377333120,644,1377333145.0,429.5,3.6666666666666665,22.11,54.830000000000005,0.0
2013-08-24 08:32:00,1377333120,666,1377333152.0,391.6666666666667,3.1666666666666665,22.17833333333333,55.25,0.0
2013-08-24 08:33:00,1377333180,644,1377333205.0,428.6666666666667,3.5,22.106666666666666,54.839999999999996,0.0
2013-08-24 08:33:00,1377333180,666,1377333212.0,390.3333333333333,3.5,22.180000000000003,55.254999999999995,0.0
2013-08-24 08:34:00,1377333240,644,1377333265.0,427.5,3.8333333333333335,22.100000000000005,54.855,0.0
2013-08-24 08:34:00,1377333240,666,1377333272.0,383.5,2.5,22.17833333333333,55.26,0.0
2013-08-24 08:35:00,1377333300,644,1377333325.0,427.8333333333333,3.8333333333333335,22.10166666666667,54.875,0.0
2013-08-24 08:35:00,1377333300,666,1377333332.0,389.5,2.3333333333333335,22.176666666666666,55.28,0.0
2013-08-24 08:36:00,1377333360,644,1377333385.0,422.0,4.166666666666667,22.096666666666668,54.885,0.0
2013-08-24 08:36:00,1377333360,666,1377333392.0,394.6666666666667,3.8333333333333335,22.171666666666667,55.26666666666666,0.0
2013-08-24 08:37:00,1377333420,644,1377333445.0,431.8333333333333,4.333333333333333,22.095,54.875,0.0
2013-08-24 08:37:00,1377333420,666,1377333452.0,388.8333333333333,3.6666666666666665,22.171666666666667,55.28,0.0
2013-08-24 08:38:00,1377333480,644,1377333505.0,428.5,4.0,22.093333333333334,54.879999999999995,0.0
2013-08-24 08:38:00,1377333480,666,1377333512.0,391.1666666666667,4.166666666666667,22.166666666666668,55.28,0.0
2013-08-24 08:39:00,1377333540,644,1377333565.0,432.5,3.5,22.09166666666667,54.879999999999995,0.0
2013-08-24 08:39:00,1377333540,666,1377333572.0,390.8333333333333,3.0,22.16333333333333,55.26,0.0
2013-08-24 08:40:00,1377333600,644,1377333625.0,423.6666666666667,3.8333333333333335,22.093333333333334,54.865,0.0
2013-08-24 08:40:00,1377333600,666,1377333632.0,389.5,4.0,22.165000000000003,55.26,0.0
2013-08-24 08:41:00,1377333660,644,1377333685.0,425.5,4.0,22.098333333333333,54.85999999999999,0.0
2013-08-24 08:41:00,1377333660,666,1377333689.0,389.0,2.6,22.162,55.254,0.0
2013-08-24 08:42:00,1377333720,644,1377333745.0,428.3333333333333,3.6666666666666665,22.095,54.865,0.0
2013-08-24 08:42:00,1377333720,666,1377333752.0,395.3333333333333,3.6666666666666665,22.16,55.26,0.0
2013-08-24 08:43:00,1377333780,644,1377333805.0,426.0,4.333333333333333,22.095,54.85999999999999,0.0
2013-08-24 08:43:00,1377333780,666,1377333812.0,391.3333333333333,3.8333333333333335,22.161666666666665,55.26,0.0
2013-08-24 08:44:00,1377333840,644,1377333865.0,424.1666666666667,4.166666666666667,22.095,54.865,0.0
2013-08-24 08:44:00,1377333840,666,1377333872.0,386.8333333333333,2.8333333333333335,22.156666666666666,55.27333333333333,0.0
2013-08-24 08:45:00,1377333900,644,1377333925.0,427.6666666666667,4.0,22.096666666666668,54.879999999999995,0.0
2013-08-24 08:45:00,1377333900,666,1377333932.0,386.8333333333333,3.1666666666666665,22.161666666666665,55.29333333333333,0.0
2013-08-24 08:46:00,1377333960,644,1377333985.0,431.6666666666667,3.3333333333333335,22.098333333333333,54.85999999999999,0.0
2013-08-24 08:46:00,1377333960,666,1377333987.0,399.6,2.4,22.16,55.291999999999994,0.0
2013-08-24 08:47:00,1377334020,644,1377334045.0,431.8333333333333,4.666666666666667,22.10166666666667,54.85999999999999,0.0
2013-08-24 08:47:00,1377334020,666,1377334052.0,386.25,3.25,22.1575,55.3075,0.0
2013-08-24 08:48:00,1377334080,644,1377334105.0,424.0,3.8333333333333335,22.095,54.879999999999995,0.0
2013-08-24 08:48:00,1377334080,666,1377334112.0,392.25,3.5,22.1525,55.3075,0.0
2013-08-24 08:49:00,1377334140,644,1377334165.0,427.5,4.666666666666667,22.098333333333333,54.865,0.0
2013-08-24 08:49:00,1377334140,666,1377334180.3333333,391.3333333333333,4.0,22.149999999999995,55.27333333333333,0.0
2013-08-24 08:50:00,1377334200,644,1377334225.0,425.8333333333333,4.0,22.096666666666668,54.85,0.0
2013-08-24 08:50:00,1377334200,666,1377334237.0,388.6666666666667,3.6666666666666665,22.146666666666665,55.26,0.0
2013-08-24 08:51:00,1377334260,644,1377334285.0,425.8333333333333,4.333333333333333,22.09166666666667,54.835,0.0
2013-08-24 08:51:00,1377334260,666,1377334287.0,384.5,3.0,22.134999999999998,55.26,0.0
2013-08-24 08:52:00,1377334320,644,1377334345.0,428.8333333333333,4.333333333333333,22.095,54.835,0.0
2013-08-24 08:52:00,1377334320,666,1377334377.0,389.0,4.0,22.14,55.26,0.0
2013-08-24 08:53:00,1377334380,644,1377334405.0,431.5,4.166666666666667,22.088333333333335,54.830000000000005,0.0
2013-08-24 08:54:00,1377334440,644,1377334465.0,425.8333333333333,4.166666666666667,22.086666666666662,54.81999999999999,0.0
2013-08-24 08:54:00,1377334440,666,1377334467.0,386.0,4.0,22.14,55.26,0.0
2013-08-24 08:55:00,1377334500,644,1377334525.0,425.1666666666667,3.8333333333333335,22.093333333333334,54.830000000000005,0.0
2013-08-24 08:56:00,1377334560,644,1377334585.0,428.8333333333333,4.333333333333333,22.088333333333335,54.824999999999996,0.0
2013-08-24 08:57:00,1377334620,644,1377334645.0,426.1666666666667,3.8333333333333335,22.081666666666663,54.830000000000005,0.0
2013-08-24 08:58:00,1377334680,644,1377334705.0,429.3333333333333,4.333333333333333,22.078333333333333,54.824999999999996,0.0
2013-08-24 08:58:00,1377334680,668,1377334737.0,312.0,2349.0,21.48,57.28,0.0
2013-08-24 08:59:00,1377334740,644,1377334765.0,424.0,4.0,22.075,54.815,0.0
2013-08-24 08:59:00,1377334740,668,1377334777.0,316.5,2159.5,21.48,57.295,0.0
2013-08-24 09:00:00,1377334800,644,1377334825.0,430.3333333333333,4.0,22.07166666666667,54.81,0.0
2013-08-24 09:00:00,1377334800,668,1377334832.0,313.5,2311.0,21.48,57.25,0.0
2013-08-24 09:01:00,1377334860,644,1377334885.0,431.3333333333333,4.333333333333333,22.066666666666666,54.78666666666666,0.0
2013-08-24 09:01:00,1377334860,668,1377334903.6666667,308.0,2128.0,21.47666666666667,57.24,0.0
2013-08-24 09:02:00,1377334920,644,1377334945.0,429.0,4.0,22.076666666666664,54.78666666666666,0.0
2013-08-24 09:02:00,1377334920,668,1377334947.0,314.0,2253.0,21.475,57.22,0.0
2013-08-24 09:03:00,1377334980,644,1377335005.0,427.0,4.166666666666667,22.069999999999997,54.77333333333333,0.0
2013-08-24 09:03:00,1377334980,668,1377335023.6666667,319.6666666666667,2254.6666666666665,21.473333333333333,57.25,0.0
2013-08-24 09:04:00,1377335040,644,1377335065.0,426.8333333333333,4.0,22.06833333333333,54.79333333333333,0.0
2013-08-24 09:04:00,1377335040,668,1377335069.5,313.75,2077.0,21.47,57.265,0.0
2013-08-24 09:05:00,1377335100,644,1377335125.0,424.8333333333333,4.0,22.06833333333333,54.78666666666666,0.0
2013-08-24 09:05:00,1377335100,668,1377335127.0,312.5,2327.0,21.4625,57.235,0.0
2013-08-24 09:06:00,1377335160,644,1377335185.0,418.6666666666667,3.6666666666666665,22.063333333333333,54.77333333333333,0.0
2013-08-24 09:06:00,1377335160,668,1377335197.0,311.25,2095.5,21.4625,57.265,0.0
2013-08-24 09:07:00,1377335220,644,1377335245.0,423.6666666666667,4.166666666666667,22.064999999999998,54.76,0.0
2013-08-24 09:07:00,1377335220,668,1377335252.0,308.25,2212.0,21.4625,57.235,0.0
2013-08-24 09:08:00,1377335280,644,1377335305.0,423.5,3.6666666666666665,22.061666666666667,54.76,0.0
2013-08-24 09:08:00,1377335280,668,1377335312.0,317.0,2168.3333333333335,21.46166666666667,57.26,0.0
2013-08-24 09:09:00,1377335340,644,1377335365.0,423.1666666666667,4.0,22.058333333333334,54.754999999999995,0.0
2013-08-24 09:09:00,1377335340,668,1377335371.0,317.4,2126.0,21.458000000000002,57.226,0.0
2013-08-24 09:10:00,1377335400,644,1377335425.0,424.8333333333333,4.333333333333333,22.058333333333334,54.76,0.0
2013-08-24 09:10:00,1377335400,668,1377335432.0,316.6666666666667,2165.5,21.453333333333333,57.225,0.0
2013-08-24 09:11:00,1377335460,644,1377335485.0,421.6666666666667,4.166666666666667,22.06,54.76,0.0
2013-08-24 09:11:00,1377335460,668,1377335492.0,317.8333333333333,2177.1666666666665,21.453333333333333,57.225,0.0
2013-08-24 09:12:00,1377335520,644,1377335545.0,427.6666666666667,3.8333333333333335,22.06,54.75,0.0
2013-08-24 09:12:00,1377335520,668,1377335552.0,311.3333333333333,2205.8333333333335,21.445000000000004,57.254999999999995,0.0
2013-08-24 09:13:00,1377335580,644,1377335605.0,429.0,4.333333333333333,22.054999999999996,54.75,0.0
2013-08-24 09:13:00,1377335580,668,1377335612.0,320.1666666666667,2229.3333333333335,21.445000000000004,57.296666666666674,0.0
2013-08-24 09:14:00,1377335640,644,1377335665.0,429.3333333333333,4.0,22.051666666666666,54.76,0.0
2013-08-24 09:14:00,1377335640,668,1377335672.0,313.8333333333333,2158.8333333333335,21.438333333333333,57.303333333333335,0.0
2013-08-24 09:15:00,1377335700,644,1377335725.0,423.1666666666667,4.333333333333333,22.046666666666667,54.77333333333333,0.0
2013-08-24 09:15:00,1377335700,668,1377335732.0,319.0,2074.1666666666665,21.441666666666666,57.36833333333334,0.0
2013-08-24 09:16:00,1377335760,644,1377335785.0,423.8333333333333,3.8333333333333335,22.045,54.78,0.0
2013-08-24 09:16:00,1377335760,668,1377335792.0,313.1666666666667,2252.3333333333335,21.438333333333333,57.35333333333333,0.0
2013-08-24 09:17:00,1377335820,644,1377335845.0,422.8333333333333,4.0,22.046666666666667,54.79999999999999,0.0
2013-08-24 09:17:00,1377335820,668,1377335852.0,313.0,2196.5,21.42833333333333,57.348333333333336,0.0
2013-08-24 09:18:00,1377335880,644,1377335905.0,429.3333333333333,4.333333333333333,22.041666666666668,54.77333333333333,0.0
2013-08-24 09:18:00,1377335880,668,1377335912.0,311.8333333333333,2199.6666666666665,21.426666666666666,57.330000000000005,0.0
2013-08-24 09:19:00,1377335940,644,1377335965.0,426.1666666666667,4.5,22.040000000000003,54.78,0.0
2013-08-24 09:19:00,1377335940,668,1377335972.0,309.8333333333333,2213.3333333333335,21.426666666666666,57.38,0.0
2013-08-24 09:20:00,1377336000,644,1377336025.0,424.0,3.8333333333333335,22.035,54.79999999999999,0.0
2013-08-24 09:20:00,1377336000,668,1377336032.0,317.8333333333333,2017.1666666666667,21.42833333333333,57.35166666666667,0.0
2013-08-24 09:21:00,1377336060,644,1377336085.0,418.5,3.8333333333333335,22.03,54.81,0.0
2013-08-24 09:21:00,1377336060,668,1377336092.0,312.3333333333333,2145.3333333333335,21.42833333333333,57.35833333333334,0.0
2013-08-24 09:22:00,1377336120,644,1377336145.0,429.5,4.166666666666667,22.03,54.815,0.0
2013-08-24 09:22:00,1377336120,668,1377336152.0,323.1666666666667,2300.5,21.430000000000003,57.36166666666667,0.0
2013-08-24 09:23:00,1377336180,644,1377336205.0,429.5,3.6666666666666665,22.028333333333336,54.824999999999996,0.0
2013-08-24 09:23:00,1377336180,668,1377336212.0,312.8333333333333,2175.6666666666665,21.425,57.4,0.0
2013-08-24 09:24:00,1377336240,644,1377336265.0,425.8333333333333,4.333333333333333,22.026666666666667,54.830000000000005,0.0
2013-08-24 09:24:00,1377336240,668,1377336272.0,313.5,2076.6666666666665,21.425,57.435,0.0
2013-08-24 09:25:00,1377336300,644,1377336325.0,424.3333333333333,3.8333333333333335,22.021666666666665,54.835,0.0
2013-08-24 09:25:00,1377336300,668,1377336332.0,319.5,2342.5,21.425,57.435,0.0
2013-08-24 09:26:00,1377336360,644,1377336385.0,422.0,4.166666666666667,22.02,54.85999999999999,0.0
2013-08-24 09:26:00,1377336360,668,1377336392.0,314.1666666666667,2116.3333333333335,21.421666666666667,57.49,0.0
2013-08-24 09:27:00,1377336420,644,1377336445.0,425.5,3.8333333333333335,22.018333333333334,54.855,0.0
2013-08-24 09:27:00,1377336420,668,1377336452.0,319.0,2296.0,21.418333333333337,57.475,0.0
2013-08-24 09:28:00,1377336480,644,1377336505.0,426.5,3.8333333333333335,22.018333333333334,54.865,0.0
2013-08-24 09:28:00,1377336480,668,1377336512.0,321.6666666666667,2084.3333333333335,21.413333333333338,57.54,0.0
2013-08-24 09:29:00,1377336540,644,1377336565.0,434.8333333333333,4.166666666666667,22.021666666666665,54.865,0.0
2013-08-24 09:29:00,1377336540,668,1377336572.0,318.1666666666667,2065.0,21.411666666666665,57.49,0.0
2013-08-24 09:30:00,1377336600,644,1377336625.0,422.5,3.8333333333333335,22.021666666666665,54.85999999999999,0.0
2013-08-24 09:30:00,1377336600,668,1377336632.0,320.1666666666667,2215.3333333333335,21.406666666666666,57.475,0.0
2013-08-24 09:31:00,1377336660,644,1377336685.0,421.6666666666667,4.166666666666667,22.02,54.85999999999999,0.0
2013-08-24 09:31:00,1377336660,668,1377336692.0,309.5,2257.1666666666665,21.406666666666666,57.495000000000005,0.0
2013-08-24 09:32:00,1377336720,644,1377336745.0,429.1666666666667,3.6666666666666665,22.015,54.85,0.0
2013-08-24 09:32:00,1377336720,668,1377336752.0,316.1666666666667,2039.0,21.401666666666667,57.52,0.0
2013-08-24 09:33:00,1377336780,644,1377336805.0,431.8333333333333,4.166666666666667,22.016666666666666,54.85999999999999,0.0
2013-08-24 09:33:00,1377336780,668,1377336812.0,322.6666666666667,1997.3333333333333,21.405,57.544999999999995,0.0
2013-08-24 09:34:00,1377336840,644,1377336865.0,424.6666666666667,4.333333333333333,22.016666666666666,54.879999999999995,0.0
2013-08-24 09:34:00,1377336840,668,1377336872.0,317.3333333333333,2148.5,21.396666666666665,57.51,0.0
2013-08-24 09:35:00,1377336900,644,1377336925.0,421.8333333333333,4.833333333333333,22.01,54.879999999999995,0.0
2013-08-24 09:35:00,1377336900,668,1377336932.0,315.1666666666667,2348.0,21.395,57.51,0.0
2013-08-24 09:36:00,1377336960,644,1377336985.0,423.1666666666667,4.0,22.015,54.870000000000005,0.0
2013-08-24 09:36:00,1377336960,668,1377336992.0,312.3333333333333,2356.8333333333335,21.393333333333334,57.525,0.0
2013-08-24 09:37:00,1377337020,644,1377337045.0,422.0,4.166666666666667,22.003333333333334,54.875,0.0
2013-08-24 09:37:00,1377337020,668,1377337052.0,317.1666666666667,2052.8333333333335,21.39,57.544999999999995,0.0
2013-08-24 09:38:00,1377337080,644,1377337105.0,419.0,4.666666666666667,22.0,54.89000000000001,0.0
2013-08-24 09:38:00,1377337080,668,1377337112.0,313.3333333333333,1981.5,21.383333333333336,57.59,0.0
2013-08-24 09:39:00,1377337140,644,1377337165.0,423.0,3.6666666666666665,22.001666666666665,54.9,0.0
2013-08-24 09:39:00,1377337140,668,1377337172.0,309.3333333333333,2190.3333333333335,21.37833333333333,57.615,0.0
2013-08-24 09:40:00,1377337200,644,1377337225.0,420.3333333333333,4.0,22.001666666666665,54.9,0.0
2013-08-24 09:40:00,1377337200,668,1377337232.0,313.1666666666667,2104.5,21.37833333333333,57.620000000000005,0.0
2013-08-24 09:41:00,1377337260,644,1377337285.0,429.8333333333333,4.166666666666667,22.003333333333334,54.915,0.0
2013-08-24 09:41:00,1377337260,668,1377337292.0,312.5,2250.0,21.37,57.66,0.0
2013-08-24 09:42:00,1377337320,644,1377337345.0,425.3333333333333,4.0,21.995,54.895,0.0
2013-08-24 09:42:00,1377337320,668,1377337352.0,313.5,2125.0,21.373333333333335,57.60999999999999,0.0
2013-08-24 09:43:00,1377337380,644,1377337405.0,425.5,3.6666666666666665,21.996666666666666,54.915,0.0
2013-08-24 09:43:00,1377337380,668,1377337412.0,316.6666666666667,2184.1666666666665,21.368333333333336,57.605,0.0
2013-08-24 09:44:00,1377337440,644,1377337460.0,426.0,4.2,21.996,54.92,0.0
2013-08-24 09:44:00,1377337440,668,1377337472.0,318.1666666666667,2209.1666666666665,21.365,57.60999999999999,0.0
2013-08-24 09:45:00,1377337500,644,1377337525.0,420.5,3.3333333333333335,21.991666666666664,54.910000000000004,0.0
2013-08-24 09:45:00,1377337500,668,1377337532.0,313.5,2223.8333333333335,21.37,57.60999999999999,0.0
2013-08-24 09:46:00,1377337560,644,1377337577.5,423.25,4.0,21.994999999999997,54.9125,0.0
2013-08-24 09:46:00,1377337560,668,1377337592.0,317.1666666666667,2122.3333333333335,21.365,57.605,0.0
2013-08-24 09:47:00,1377337620,644,1377337642.0,425.4,4.2,21.99,54.902,0.0
2013-08-24 09:47:00,1377337620,668,1377337652.0,319.8333333333333,2203.8333333333335,21.363333333333333,57.59,0.0
2013-08-24 09:48:00,1377337680,644,1377337697.5,425.0,4.0,21.99,54.92,0.0
2013-08-24 09:48:00,1377337680,668,1377337712.0,308.3333333333333,2218.1666666666665,21.358333333333334,57.625,0.0
2013-08-24 09:49:00,1377337740,644,1377337760.0,420.5,4.5,21.990000000000002,54.905,0.0
2013-08-24 09:49:00,1377337740,668,1377337772.0,311.1666666666667,2029.0,21.36,57.57500000000001,0.0
2013-08-24 09:50:00,1377337800,644,1377337822.0,428.4,3.6,21.99,54.926,0.0
2013-08-24 09:50:00,1377337800,668,1377337832.0,312.0,2277.6666666666665,21.358333333333334,57.57,0.0
2013-08-24 09:51:00,1377337860,644,1377337900.0,412.0,3.0,21.98,54.89,0.0
2013-08-24 09:51:00,1377337860,668,1377337892.0,316.0,2151.0,21.36,57.53,0.0
2013-08-24 09:52:00,1377337920,668,1377337952.0,311.0,2112.8333333333335,21.358333333333334,57.52,0.0
2013-08-24 09:53:00,1377337980,644,1377337980.0,414.0,1.0,21.98,54.89,0.0
2013-08-24 09:53:00,1377337980,668,1377338012.0,311.6666666666667,2152.3333333333335,21.353333333333335,57.53,0.0
2013-08-24 09:54:00,1377338040,668,1377338072.0,308.0,2202.1666666666665,21.358333333333334,57.52,0.0
2013-08-24 09:55:00,1377338100,668,1377338132.0,311.8333333333333,2145.5,21.345,57.51500000000001,0.0
2013-08-24 09:56:00,1377338160,668,1377338192.0,317.6666666666667,2214.5,21.348333333333333,57.475,0.0
2013-08-24 09:57:00,1377338220,668,1377338252.0,317.6666666666667,2336.5,21.34,57.455000000000005,0.0
2013-08-24 09:58:00,1377338280,668,1377338312.0,319.8333333333333,2129.0,21.345,57.464999999999996,0.0
2013-08-24 09:59:00,1377338340,668,1377338372.0,311.1666666666667,2218.8333333333335,21.34166666666667,57.449999999999996,0.0
2013-08-24 10:00:00,1377338400,668,1377338432.0,317.3333333333333,2218.0,21.34,57.48499999999999,0.0
2013-08-24 10:01:00,1377338460,668,1377338492.0,309.3333333333333,2150.3333333333335,21.34,57.48499999999999,0.0
2013-08-24 10:02:00,1377338520,668,1377338552.0,315.5,2228.3333333333335,21.338333333333335,57.57,0.0
2013-08-24 10:03:00,1377338580,668,1377338612.0,308.3333333333333,2132.1666666666665,21.33,57.525,0.0
2013-08-24 10:04:00,1377338640,668,1377338672.0,311.5,2140.5,21.33,57.60999999999999,0.0
2013-08-24 10:05:00,1377338700,668,1377338732.0,313.0,2205.3333333333335,21.323333333333334,57.615,0.0
2013-08-24 10:06:00,1377338760,668,1377338792.0,319.3333333333333,2165.3333333333335,21.32,57.57,0.0
2013-08-24 10:07:00,1377338820,668,1377338852.0,326.0,2175.8333333333335,21.31833333333333,57.544999999999995,0.0
2013-08-24 10:08:00,1377338880,668,1377338912.0,313.3333333333333,2098.1666666666665,21.32,57.57,0.0
2013-08-24 10:09:00,1377338940,668,1377338972.0,313.8333333333333,2299.1666666666665,21.315,57.59,0.0
2013-08-24 10:10:00,1377339000,668,1377339032.0,305.1666666666667,2360.8333333333335,21.313333333333333,57.605,0.0
2013-08-24 10:11:00,1377339060,668,1377339092.0,314.1666666666667,2023.5,21.311666666666667,57.62,0.0
2013-08-24 10:12:00,1377339120,668,1377339152.0,307.5,1992.6666666666667,21.3,57.63999999999999,0.0
2013-08-24 10:13:00,1377339180,668,1377339212.0,306.3333333333333,2113.3333333333335,21.301666666666666,57.711666666666666,0.0
2013-08-24 10:14:00,1377339240,668,1377339272.0,309.8333333333333,2106.1666666666665,21.3,57.665,0.0
2013-08-24 10:15:00,1377339300,668,1377339332.0,310.0,2142.6666666666665,21.301666666666666,57.66166666666667,0.0
2013-08-24 10:16:00,1377339360,668,1377339392.0,305.6666666666667,2017.0,21.301666666666666,57.695,0.0
2013-08-24 10:17:00,1377339420,668,1377339452.0,309.3333333333333,2267.1666666666665,21.298333333333336,57.73,0.0
2013-08-24 10:18:00,1377339480,668,1377339512.0,317.1666666666667,2369.8333333333335,21.298333333333336,57.748333333333335,0.0
2013-08-24 10:19:00,1377339540,668,1377339572.0,311.3333333333333,2061.0,21.288333333333334,57.72333333333333,0.0
2013-08-24 10:20:00,1377339600,668,1377339632.0,309.8333333333333,2181.8333333333335,21.286666666666665,57.67166666666666,0.0
2013-08-24 10:21:00,1377339660,668,1377339692.0,315.1666666666667,1999.0,21.285,57.72833333333333,0.0
2013-08-24 10:22:00,1377339720,668,1377339752.0,305.3333333333333,2005.0,21.281666666666666,57.665,0.0
2013-08-24 10:23:00,1377339780,668,1377339812.0,303.0,2068.1666666666665,21.28,57.681666666666665,0.0
2013-08-24 10:24:00,1377339840,668,1377339872.0,316.1666666666667,2001.8333333333333,21.275000000000002,57.655,0.0
2013-08-24 10:25:00,1377339900,668,1377339932.0,320.1666666666667,2007.3333333333333,21.275000000000002,57.65,0.0
2013-08-24 10:26:00,1377339960,668,1377339992.0,316.6666666666667,2178.5,21.275000000000002,57.68,0.0
2013-08-24 10:27:00,1377340020,668,1377340052.0,316.0,2068.8333333333335,21.266666666666666,57.708333333333336,0.0
2013-08-24 10:28:00,1377340080,668,1377340112.0,312.3333333333333,2181.3333333333335,21.271666666666665,57.69833333333333,0.0
2013-08-24 10:29:00,1377340140,668,1377340172.0,309.3333333333333,2197.3333333333335,21.268333333333334,57.76500000000001,0.0
2013-08-24 10:30:00,1377340200,668,1377340232.0,304.1666666666667,2116.5,21.276666666666667,57.77,0.0
2013-08-24 10:31:00,1377340260,668,1377340292.0,324.6666666666667,2242.1666666666665,21.26,57.745000000000005,0.0
2013-08-24 10:32:00,1377340320,668,1377340352.0,308.3333333333333,2151.0,21.258333333333336,57.68666666666667,0.0
2013-08-24 10:33:00,1377340380,668,1377340412.0,308.5,2189.8333333333335,21.27,57.675000000000004,0.0
2013-08-24 10:34:00,1377340440,668,1377340472.0,309.6666666666667,2139.0,21.265,57.625,0.0
2013-08-24 10:35:00,1377340500,668,1377340532.0,320.1666666666667,2210.3333333333335,21.265,57.59,0.0
2013-08-24 10:36:00,1377340560,668,1377340592.0,321.5,2107.3333333333335,21.261666666666667,57.59,0.0
2013-08-24 10:37:00,1377340620,668,1377340652.0,307.6666666666667,2179.5,21.26666666666667,57.629999999999995,0.0
2013-08-24 10:38:00,1377340680,668,1377340712.0,315.0,2196.0,21.265,57.605,0.0
2013-08-24 10:39:00,1377340740,668,1377340772.0,315.3333333333333,2080.3333333333335,21.265,57.635,0.0
2013-08-24 10:40:00,1377340800,668,1377340832.0,314.3333333333333,2163.1666666666665,21.271666666666665,57.65,0.0
2013-08-24 10:41:00,1377340860,668,1377340892.0,311.5,2107.6666666666665,21.26666666666667,57.715,0.0
2013-08-24 10:42:00,1377340920,668,1377340952.0,317.8333333333333,2173.5,21.271666666666665,57.77333333333333,0.0
2013-08-24 10:43:00,1377340980,668,1377341012.0,308.6666666666667,2155.1666666666665,21.26666666666667,57.80500000000001,0.0
2013-08-24 10:44:00,1377341040,668,1377341072.0,314.5,2187.0,21.258333333333336,57.79,0.0
2013-08-24 10:45:00,1377341100,668,1377341132.0,304.8333333333333,2094.5,21.263333333333335,57.76,0.0
2013-08-24 10:46:00,1377341160,668,1377341192.0,315.3333333333333,2182.6666666666665,21.26,57.805,0.0
2013-08-24 10:47:00,1377341220,668,1377341252.0,318.8333333333333,2223.1666666666665,21.258333333333336,57.77,0.0
2013-08-24 10:48:00,1377341280,668,1377341312.0,317.8333333333333,2145.3333333333335,21.255,57.845,0.0
2013-08-24 10:49:00,1377341340,668,1377341372.0,315.8333333333333,2298.1666666666665,21.255,57.785000000000004,0.0
2013-08-24 10:50:00,1377341400,668,1377341432.0,312.1666666666667,2184.8333333333335,21.25,57.75,0.0
2013-08-24 10:51:00,1377341460,668,1377341492.0,312.3333333333333,2203.6666666666665,21.24833333333333,57.68833333333333,0.0
2013-08-24 10:52:00,1377341520,668,1377341552.0,319.6666666666667,2303.0,21.24,57.63999999999999,0.0
2013-08-24 10:53:00,1377341580,668,1377341612.0,312.6666666666667,2125.8333333333335,21.238333333333333,57.65,0.0
2013-08-24 10:54:00,1377341640,668,1377341672.0,312.5,2197.5,21.235,57.60999999999999,0.0
2013-08-24 10:55:00,1377341700,668,1377341732.0,317.3333333333333,2169.0,21.231666666666666,57.68666666666667,0.0
2013-08-24 10:56:00,1377341760,668,1377341792.0,313.3333333333333,2148.3333333333335,21.23,57.745000000000005,0.0
2013-08-24 10:57:00,1377341820,668,1377341852.0,321.5,2218.5,21.226666666666667,57.79833333333334,0.0
2013-08-24 10:58:00,1377341880,668,1377341912.0,316.5,2177.6666666666665,21.221666666666668,57.89000000000001,0.0
2013-08-24 10:59:00,1377341940,668,1377341972.0,314.5,2134.5,21.216666666666665,57.94,0.0
2013-08-24 11:00:00,1377342000,668,1377342032.0,315.5,2181.6666666666665,21.208333333333332,58.03,0.0
2013-08-24 11:01:00,1377342060,513,1377342081.0,318.0,3.0,21.73,56.01,0.0
2013-08-24 11:01:00,1377342060,668,1377342092.0,311.5,2233.6666666666665,21.213333333333335,57.975,0.0
2013-08-24 11:02:00,1377342120,668,1377342152.0,318.5,2355.8333333333335,21.211666666666666,57.945,0.0
2013-08-24 11:03:00,1377342180,668,1377342212.0,322.0,2189.1666666666665,21.221666666666668,57.97,0.0
2013-08-24 11:04:00,1377342240,668,1377342272.0,315.3333333333333,2173.6666666666665,21.21,57.975,0.0
2013-08-24 11:05:00,1377342300,668,1377342332.0,316.3333333333333,2311.5,21.206666666666667,58.089999999999996,0.0
2013-08-24 11:06:00,1377342360,668,1377342392.0,315.0,2233.6666666666665,21.209999999999997,57.975,0.0
2013-08-24 11:07:00,1377342420,668,1377342452.0,319.0,2125.0,21.2,58.08833333333333,0.0
2013-08-24 11:08:00,1377342480,668,1377342512.0,310.8333333333333,2300.1666666666665,21.195,58.105,0.0
2013-08-24 11:09:00,1377342540,668,1377342572.0,309.3333333333333,2226.3333333333335,21.19333333333333,58.07666666666666,0.0
2013-08-24 11:10:00,1377342600,668,1377342632.0,307.8333333333333,2147.6666666666665,21.183333333333334,58.04,0.0
